0,0,0,0,0,0,0,0,4.2522755,0,0,0,0,0,0,13.374371,9.8090477,0,0,0
0,0,0,0,0,0,0,0,6.1979923,6.6426234,0,0,0,0,0,12.466696,0,0,27.383591,0
0,0,0,0,0,0,0,0,2.6142464,3.3861032,0,0,0,0,0,0,0,0,2.6316135,0
0,0,0,0,0,0,0,0,1.0043414,.44543034,1.4069902,0,2.0223625,2.5684297,0,1.9274894,0,1.8265045,2.1813395,0
0,0,0,0,0,0,0,.53042698,0,0,4.1222816,0,5.6686549,0,8.1675053,7.6643682,7.9434485,0,0,0
0,0,1.6166053,1.8631285,0,0,0,0,1.7718397,0,0,0,0,1.9919577,0,0,1.5297244,0,0,0
0,0,0,0,0,.60768348,0,1.1458949,0,0,2.1807437,0,0,0,1.3332871,0,0,0,2.2225189,0
0,0,0,0,0,0,0,0,16.199776,18.458019,0,18.050638,0,0,17.456318,0,0,0,0,0
0,0,0,0,0,0,0,0,7.9419351,6.808279,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12.571373,6.7829137,11.498854,.49459198,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.5897686,18.182487,12.251112,0,0,0,0,0,0,0,0,0
4.9583311,4.935113,2.7926168,2.2729914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35.504795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.3397008,1.5945597,1.5709682,1.7367824,0,1.8451221,1.986792,1.7823992,1.349988,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31.789139,33.456562,0,0,0,0,0,37.814869,36.941528,28.950022,20.076773,38.284496
0,0,0,0,0,0,0,0,.53269023,.52653348,0,.60011232,0,.68397361,1.4929135,0,0,2.7100046,0,4.265347
0,8.5106049,0,0,0,44.426563,66.204453,0,0,0,0,152.54407,180.25891,213.00934,199.96704,0,0,0,0,0
0,3.2436488,0,0,0,4.2174602,4.2938051,0,3.7124317,2.8943009,0,0,0,0,8.7491436,10.890815,5.0001912,4.8273196,3.4814413,7.3372817
1.0921209,0,0,1.4356127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45.659969,0,117.25046,0,0,0,0,0,0,0,0,0,0,276.2774,171.02179,97.836639,147.34811
0,0,3.5994689,6.3399649,11.974098,9.5667858,7.6916175,.61037844,0,.48544499,.14157158,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24.891752,20.963305,0,0,0,0,0,131.34764,0,0,143.276,0
0,0,0,0,0,0,0,0,.40007752,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,.89690751,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32.242764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.7196565,0,0,0,0,0,0,0,0,0,0,0
2.8792017,0,0,0,0,3.1266115,0,0,0,0,0,0,0,5.0278335,0,0,0,0,0,0
0,0,5.9248762,5.0696235,8.1918163,6.0075722,4.4322815,0,1.8640932,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.7276134,11.901021,16.573587,300.39685,0,2.510566,3.3690672,3.2669611,0,0,0,0
0,39.428528,39.01918,0,37.962646,0,0,60.286266,0,0,0,0,0,16.541351,0,0,0,0,0,0
0,0,0,0,0,0,0,0,589.71289,844.67468,0,53.398689,1107.9762,1387.193,1602.634,0,1432.7251,0,0,0
0,0,0,0,0,0,0,0,0,308.00281,304.52484,290.28613,276.71271,297.89038,334.07953,443.62408,668.52454,1054.6503,1347.6304,0
0,0,0,0,0,0,0,0,4.8975868,0,0,0,6.5719304,0,0,0,0,0,0,0
0,2.2409272,2.1201558,4.5284271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.039237659,0,0,1.2133282,0,.051191323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.1984862,1.1548268,1.1878448,.99731743,0,0,0,0,0,0,0,0,0,0,0,0,5.7060857,0
0,0,41.898277,0,0,0,0,0,0,0,106.80863,0,140.08658,194.99223,0,0,0,0,72.546646,0
0,0,0,9.9487867,0,0,12.64082,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,.21955726,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.3578773,0,0,0,0,0,0,0,0,3.408303,0,0,0,0,0,0,0,4.7290635
