0,0,7,6,8,18,19,21,0026519F
0,0,7,9,5,18,19,24,0026619F
0,0,4,9,9,20,8,24,0026908F
0,0,4,12,8,17,8,27,0027008F
0,0,7,19,3,20,19,34,0027119F
0,0,4,9,8,10,8,24,0027208F
0,0,7,0,4,5,19,15,0027319F
0,0,7,9,5,13,19,24,0027819F
0,0,4,6,9,15,8,21,0028108F
0,0,4,0,8,10,8,15,0028208F
0,0,4,16,8,18,8,31,0028508F
0,0,5,0,7,17,9,15,0028509F
0,0,7,16,7,16,19,31,0028919F
0,0,7,16,7,20,19,31,0029019F
0,0,4,9,8,10,8,24,0029108F
0,0,7,10,8,19,19,25,0029219F
0,0,4,10,8,19,8,25,0029408F
0,0,4,6,8,19,8,21,0029808F
0,0,5,6,4,16,9,21,0029909F
0,0,7,10,7,12,19,25,0030019F
0,0,7,12,3,20,19,27,0030919F
0,0,7,0,4,20,19,15,0031419F
0,0,7,9,5,12,19,24,0031519F
0,0,7,0,4,14,19,15,0031619F
0,0,7,17,5,15,19,32,0031919F
0,0,4,0,8,20,8,15,0032108F
0,0,7,17,3,16,19,32,0032219F
0,0,7,16,5,16,19,31,0032619F
0,0,4,19,9,20,8,34,0032708F
0,0,4,9,8,12,8,24,0033108F
0,0,4,0,8,20,8,15,0033208F
0,0,7,16,5,19,19,31,0033219F
0,0,4,6,8,17,8,21,0033408F
0,0,4,16,9,20,8,31,0033508F
0,0,4,0,8,10,8,15,0033608F
0,0,7,16,6,7,19,31,0033819F
0,0,7,9,3,13,19,24,0034119F
0,0,4,9,9,16,8,24,0034208F
0,0,5,10,1,19,9,25,0034309F
0,0,7,16,3,15,19,31,0034519F
0,0,7,12,7,12,19,27,0034619F
0,0,7,0,4,5,19,15,0034919F
0,0,7,9,3,5,19,24,0035019F
0,0,7,12,6,15,19,27,0035319F
0,0,7,0,3,8,19,15,0035719F
0,0,7,6,9,17,19,21,0035919F
0,0,7,0,6,15,19,15,0036119F
0,0,4,0,8,15,8,15,0036408F
0,0,7,0,4,18,19,15,0036819F
0,0,4,9,8,10,8,24,0037008F
0,0,7,9,4,10,19,24,0037019F
0,0,4,0,8,14,8,15,0037108F
0,0,4,10,8,9,8,25,0037208F
0,0,7,10,4,5,19,25,0037419F
0,0,4,0,9,20,8,15,0037608F
0,0,7,9,6,17,19,24,0037619F
0,0,4,0,8,20,8,15,0037708F
0,0,7,12,3,14,19,27,0037719F
0,0,4,10,8,15,8,25,0037808F
0,0,7,12,6,19,19,27,0037819F
0,0,7,9,5,18,19,24,0038219F
0,0,4,12,8,16,8,27,0038308F
0,0,7,16,4,18,19,31,0038419F
0,0,4,6,8,16,8,21,0038508F
0,0,4,9,8,10,8,24,0038608F
0,0,4,6,8,20,8,21,0039008F
0,0,7,9,3,8,19,24,0039219F
0,0,4,0,8,12,8,15,0039408F
0,0,4,0,8,20,8,15,0039508F
0,0,7,12,3,11,19,27,0039519F
0,0,7,10,6,7,19,25,0039919F
0,0,7,0,3,20,19,15,0040119F
0,0,4,12,8,18,8,27,0040208F
0,0,4,0,8,20,8,15,0040508F
0,0,7,6,3,15,19,21,0040519F
0,0,7,0,5,8,19,15,0040819F
0,0,7,0,8,9,19,15,0041019F
0,0,7,0,3,20,19,15,0041119F
0,0,7,17,5,9,19,32,0041419F
0,0,4,12,8,10,8,27,0041508F
0,0,7,9,6,20,19,24,0041619F
0,0,7,0,6,14,19,15,0041819F
0,0,4,12,8,20,8,27,0041908F
0,0,7,0,5,16,19,15,0041919F
