0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0
0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,8,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,3,2,1,0,1,2,0,1,0,1,2,0
0,0,0,0,0,0,0,2,0,0,1,0,2,0,6,6,2,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,6,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,14,8,0,0,0,0,0,0,0,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,2,2,2,0,2,0,1,2,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,27,94,89,92,75
0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,1
0,3,0,0,0,18,20,0,0,0,0,9,12,16,16,0,0,0,0,0
0,4,0,0,0,2,2,0,1,1,0,0,0,0,13,12,1,1,3,3
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,164,68,64,64
0,0,20,24,22,17,21,13,5,5,5,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,14,0,0,5,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,42,0,0,0,4,3.4641016,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18,21,44,43,0,5,20,20,0,0,0,0
0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,12,0,517,509,468,307,334,342,392,301,317
0,0,0,0,0,0,0,0,0,339,312,239,146,187,258,307,447,402,463,574
0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,3,0,0,0,0,0,0,0,12,0,6,4,0,0,0,0,3,0
0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19,0,0,0,0,20,16,0,0,0,0,0,0,5,0,0
0,0,0,0,2,0,0,0,0,0,3.6228945,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,4,5,12,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0,0,0,6,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,0,0,0
0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,6,9,10,18,9,7,85,166,134,110,261
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,18,0,0,66,0,0,0,0,0,0,0,155,172,173,143
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,0,0,0,0,26,0,0,50,0,0
